metric_date,run_id,city,pollutant,total_records,null_rate,duplicate_rate,stale_rate,outlier_rate,flagged_rate,rejected_rate,pass_rate,quality_status
2024-08-16,run_4168eefe,apba,o3,511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-17,run_4168eefe,apba,o3,447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-22,run_4168eefe,apba,o3,478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-23,run_4168eefe,apba,o3,484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-05,run_4168eefe,apba,o3,230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-20,run_4168eefe,apba,o3,205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-27,run_4168eefe,apba,o3,177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-09,run_4168eefe,apba,o3,194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-10,run_4168eefe,apba,o3,220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-15,run_4168eefe,apba,o3,204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-25,run_4168eefe,apba,o3,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-04,run_4168eefe,apba,o3,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-05,run_4168eefe,apba,o3,246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-10,run_4168eefe,apba,o3,233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-17,run_4168eefe,apba,o3,243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-27,run_4168eefe,apba,o3,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-28,run_4168eefe,apba,o3,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-03,run_4168eefe,apba,o3,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-18,run_4168eefe,apba,o3,218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-19,run_4168eefe,apba,o3,175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-03,run_4168eefe,apba,so2,932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-17,run_4168eefe,apba,so2,1370,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-19,run_4168eefe,apba,so2,1341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-20,run_4168eefe,apba,so2,1280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-30,run_4168eefe,apba,so2,1290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-31,run_4168eefe,apba,so2,1092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-28,run_4168eefe,apba,so2,1052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-26,run_4168eefe,apba,so2,1078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-29,run_4168eefe,apba,so2,1033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-12,run_4168eefe,apba,so2,995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-09,run_4168eefe,apba,so2,1006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-12,run_4168eefe,apba,so2,1003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-12,run_4168eefe,apba,so2,998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-13,run_4168eefe,apba,so2,966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-23,run_4168eefe,apba,so2,882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-04,run_4168eefe,apba,so2,1020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-07,run_4168eefe,apba,so2,1036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-26,run_4168eefe,apba,so2,1051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-01,run_4168eefe,apba,so2,1135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-17,run_4168eefe,apba,so2,1078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-29,run_4168eefe,apba,so2,1064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-06,run_4168eefe,apba,so2,1052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-08,run_4168eefe,apba,so2,1133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-12,run_4168eefe,apba,so2,1087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-24,run_4168eefe,apba,so2,1199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-13,run_4168eefe,apba,so2,1050,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-15,run_4168eefe,apba,so2,1064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-25,run_4168eefe,apba,so2,943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-02,run_4168eefe,apba,so2,1073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-13,run_4168eefe,apba,so2,1023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-24,run_4168eefe,apba,so2,992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-05,run_4168eefe,apba,so2,1042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-13,run_4168eefe,apba,so2,1040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-06,run_4168eefe,apba,so2,1059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-12,run_4168eefe,apba,so2,1054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-13,run_4168eefe,apba,so2,1041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-15,run_4168eefe,apba,so2,1022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-21,run_4168eefe,apba,so2,998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-05,run_4168eefe,apba,so2,979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-06,run_4168eefe,apba,so2,919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-27,run_4168eefe,apba,so2,891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-03,run_4168eefe,apba,so2,801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-04,run_4168eefe,apba,so2,683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-06,run_4168eefe,apba,so2,726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-16,run_4168eefe,apba,so2,688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-27,run_4168eefe,apba,so2,611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-03,run_4168eefe,apba,so2,458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-06,run_4168eefe,apba,so2,657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-15,run_4168eefe,apba,so2,684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-23,run_4168eefe,apba,so2,684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-01,run_4168eefe,apba,so2,715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-03,run_4168eefe,apba,so2,717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-06,run_4168eefe,apba,so2,705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-16,run_4168eefe,apba,so2,971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-26,run_4168eefe,apba,so2,229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-30,run_4168eefe,apba,so2,189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-11,run_4168eefe,apba,so2,251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-12,run_4168eefe,apba,so2,214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-21,run_4168eefe,apba,so2,929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-23,run_4168eefe,apba,so2,961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-30,run_4168eefe,apba,so2,988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-01,run_4168eefe,apba,so2,965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-03,run_4168eefe,apba,so2,959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-04,run_4168eefe,apba,so2,1007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-22,run_4168eefe,apba,so2,528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-25,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-08,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-21,run_4168eefe,apba,so2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-28,run_4168eefe,apba,so2,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-03,run_4168eefe,apba,so2,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-06,run_4168eefe,apba,so2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-17,run_4168eefe,apba,so2,281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-19,run_4168eefe,apba,so2,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-21,run_4168eefe,apba,so2,148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-15,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-16,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-29,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-10,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-11,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-12,run_4168eefe,apba,so2,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-06,run_4168eefe,apba,so2,178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-29,run_4168eefe,apba,so2,254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-03,run_4168eefe,apba,so2,227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-09,run_4168eefe,apba,so2,156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-09,run_4168eefe,torrepacheco,co,1278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-21,run_4168eefe,torrepacheco,co,1468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-26,run_4168eefe,torrepacheco,co,1478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-30,run_4168eefe,torrepacheco,co,1486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-11,run_4168eefe,torrepacheco,co,1298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-12,run_4168eefe,torrepacheco,co,1292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-13,run_4168eefe,torrepacheco,co,1272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-26,run_4168eefe,torrepacheco,co,1326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-28,run_4168eefe,torrepacheco,co,1295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-30,run_4168eefe,torrepacheco,co,1273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-31,run_4168eefe,torrepacheco,co,1262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-23,run_4168eefe,torrepacheco,co,1353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-29,run_4168eefe,torrepacheco,co,1274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-03,run_4168eefe,torrepacheco,co,1364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-15,run_4168eefe,torrepacheco,co,1606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-18,run_4168eefe,torrepacheco,co,788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-01,run_4168eefe,torrepacheco,co,1431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-02,run_4168eefe,torrepacheco,co,1449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-06,run_4168eefe,torrepacheco,co,1433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-07,run_4168eefe,torrepacheco,co,1431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-09,run_4168eefe,torrepacheco,co,1372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-23,run_4168eefe,torrepacheco,co,1325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-15,run_4168eefe,torrepacheco,co,1314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-25,run_4168eefe,torrepacheco,co,1290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-10,run_4168eefe,torrepacheco,co,1509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-28,run_4168eefe,torrepacheco,co,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-02,run_4168eefe,torrepacheco,co,1495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-14,run_4168eefe,torrepacheco,co,1490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-22,run_4168eefe,torrepacheco,co,1481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-02,run_4168eefe,torrepacheco,co,1468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-03,run_4168eefe,torrepacheco,co,1440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-04,run_4168eefe,torrepacheco,co,1437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-07,run_4168eefe,torrepacheco,co,1419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-16,run_4168eefe,torrepacheco,co,1518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-26,run_4168eefe,torrepacheco,co,1553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-27,run_4168eefe,torrepacheco,co,1507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-02,run_4168eefe,torrepacheco,co,1736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-04,run_4168eefe,torrepacheco,co,1696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-17,run_4168eefe,torrepacheco,co,1569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-20,run_4168eefe,torrepacheco,co,1576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-03,run_4168eefe,torrepacheco,co,1584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-17,run_4168eefe,torrepacheco,co,1589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-05,run_4168eefe,torrepacheco,co,1619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-29,run_4168eefe,torrepacheco,co,1814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-05,run_4168eefe,torrepacheco,co,1641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-11,run_4168eefe,torrepacheco,co,1640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-21,run_4168eefe,torrepacheco,co,1668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-22,run_4168eefe,torrepacheco,co,1626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-29,run_4168eefe,torrepacheco,co,1671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-11,run_4168eefe,torrepacheco,co,1645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-24,run_4168eefe,torrepacheco,co,1641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-14,run_4168eefe,torrepacheco,co,1552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-17,run_4168eefe,torrepacheco,co,1608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-22,run_4168eefe,torrepacheco,co,1557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-24,run_4168eefe,torrepacheco,co,1548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-30,run_4168eefe,torrepacheco,co,1029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-21,run_4168eefe,torrepacheco,co,1588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-28,run_4168eefe,torrepacheco,co,1587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-01,run_4168eefe,torrepacheco,co,1529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-05,run_4168eefe,torrepacheco,co,1566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-19,run_4168eefe,torrepacheco,co,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-01,run_4168eefe,torrepacheco,co,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-10,run_4168eefe,torrepacheco,co,62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-17,run_4168eefe,torrepacheco,co,154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-22,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-24,run_4168eefe,torrepacheco,co,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-07,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-08,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-09,run_4168eefe,torrepacheco,co,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-11,run_4168eefe,torrepacheco,co,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-19,run_4168eefe,torrepacheco,co,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-21,run_4168eefe,torrepacheco,co,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-05,run_4168eefe,torrepacheco,co,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-22,run_4168eefe,torrepacheco,co,1493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-25,run_4168eefe,torrepacheco,co,1494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-08,run_4168eefe,torrepacheco,co,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-13,run_4168eefe,torrepacheco,co,1522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-17,run_4168eefe,torrepacheco,co,1488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-03-24,run_4168eefe,torrepacheco,co,1474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-04,run_4168eefe,torrepacheco,co,1531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-07,run_4168eefe,torrepacheco,co,1507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-23,run_4168eefe,torrepacheco,co,1509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-04-28,run_4168eefe,torrepacheco,co,936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-10,run_4168eefe,torrepacheco,co,1411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-11,run_4168eefe,torrepacheco,co,1415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-16,run_4168eefe,torrepacheco,co,1428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-01,run_4168eefe,torrepacheco,co,1402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-03,run_4168eefe,torrepacheco,co,1417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-16,run_4168eefe,torrepacheco,co,1393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-17,run_4168eefe,torrepacheco,co,1421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-29,run_4168eefe,torrepacheco,co,1396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-01,run_4168eefe,torrepacheco,co,1413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-20,run_4168eefe,torrepacheco,no2,1474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-22,run_4168eefe,torrepacheco,no2,1515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-25,run_4168eefe,torrepacheco,no2,1527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-27,run_4168eefe,torrepacheco,no2,1484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-29,run_4168eefe,torrepacheco,no2,1471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-27,run_4168eefe,torrepacheco,no2,1354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-31,run_4168eefe,torrepacheco,no2,1262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-01,run_4168eefe,torrepacheco,no2,1297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-05,run_4168eefe,torrepacheco,no2,1326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-06,run_4168eefe,torrepacheco,no2,1286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-07,run_4168eefe,torrepacheco,no2,1329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-08,run_4168eefe,torrepacheco,no2,1365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-12,run_4168eefe,torrepacheco,no2,1577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-17,run_4168eefe,torrepacheco,no2,1552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-21,run_4168eefe,torrepacheco,no2,1397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-25,run_4168eefe,torrepacheco,no2,1374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-27,run_4168eefe,torrepacheco,no2,1392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-02,run_4168eefe,torrepacheco,no2,1429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-13,run_4168eefe,torrepacheco,no2,1490,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-12,run_4168eefe,torrepacheco,no2,1348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-14,run_4168eefe,torrepacheco,no2,1342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-20,run_4168eefe,torrepacheco,no2,865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-21,run_4168eefe,torrepacheco,no2,1399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-27,run_4168eefe,torrepacheco,no2,1320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-18,run_4168eefe,torrepacheco,no2,1290,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-27,run_4168eefe,torrepacheco,no2,1414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-31,run_4168eefe,torrepacheco,no2,1484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-02,run_4168eefe,torrepacheco,no2,1503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-07,run_4168eefe,torrepacheco,no2,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-29,run_4168eefe,torrepacheco,no2,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-03,run_4168eefe,torrepacheco,no2,1477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-08,run_4168eefe,torrepacheco,no2,1476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-09,run_4168eefe,torrepacheco,no2,1485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-13,run_4168eefe,torrepacheco,no2,1512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-16,run_4168eefe,torrepacheco,no2,1503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-19,run_4168eefe,torrepacheco,no2,1488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-20,run_4168eefe,torrepacheco,no2,1591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-24,run_4168eefe,torrepacheco,no2,1560,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-31,run_4168eefe,torrepacheco,no2,1552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-04,run_4168eefe,torrepacheco,no2,1696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-10,run_4168eefe,torrepacheco,no2,1650,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-11,run_4168eefe,torrepacheco,no2,1609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-14,run_4168eefe,torrepacheco,no2,1625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-26,run_4168eefe,torrepacheco,no2,1628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-28,run_4168eefe,torrepacheco,no2,1620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-15,run_4168eefe,torrepacheco,no2,1616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-18,run_4168eefe,torrepacheco,no2,1615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-20,run_4168eefe,torrepacheco,no2,1609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-03,run_4168eefe,torrepacheco,no2,1641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-08,run_4168eefe,torrepacheco,no2,1631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
